o2used,comrte,tothired,totmembers,camps,year,success,ratio_hired,season_Spring,season_Summer,season_Winter,peakid_Autre,peakid_BARU,peakid_CHOY,peakid_DHA1,peakid_EVER,peakid_LHOT,peakid_MAKA,peakid_MANA
0,1,1,1,3,2010,1,1.0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,12,3,2010,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
0,1,0,10,1,2010,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,1,2010,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,2010,1,1.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,2,2010,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,2,2010,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,3,2010,0,1.0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,2010,0,1.0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,2,2010,1,0.5,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,3,2010,0,1.0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,8,2,2010,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,1,2,4,3,2010,1,0.5,0,0,1,0,0,0,0,0,0,0,0
0,0,0,4,1,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,8,1,2010,0,0.125,0,0,0,0,1,0,0,0,0,0,0
0,0,3,5,2,2010,1,0.6,0,0,0,0,1,0,0,0,0,0,0
0,0,11,22,2,2010,1,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,2,3,2,2010,0,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0
0,0,2,4,2,2010,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,2,6,2,2010,1,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0
1,0,3,11,2,2010,0,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0
0,0,0,3,0,2010,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,3,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,3,3,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,3,12,2,2010,0,0.25,0,0,0,0,0,1,0,0,0,0,0
0,0,0,3,1,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
1,1,6,11,2,2010,0,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0
0,1,2,8,2,2010,0,0.25,0,0,0,0,0,1,0,0,0,0,0
1,1,8,18,3,2010,0,0.4444444444444444,0,0,0,0,0,1,0,0,0,0,0
0,1,9,14,2,2010,0,0.6428571428571429,0,0,0,0,0,1,0,0,0,0,0
0,1,3,2,2,2010,0,1.5,0,0,0,0,0,1,0,0,0,0,0
0,1,5,11,2,2010,0,0.45454545454545453,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,2,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,3,2,2010,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,2,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,2,2,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,1,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,5,1,2010,0,0.2,0,0,0,0,0,1,0,0,0,0,0
0,0,3,3,2,2010,0,1.0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,4,1,2010,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,2010,1,0.0,0,0,1,1,0,0,0,0,0,0,0
1,1,6,1,4,2010,1,6.0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,3,0,2010,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,4,0,2010,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,2,1,2010,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,1,5,1,2010,0,0.2,0,0,0,1,0,0,0,0,0,0,0
0,0,2,3,3,2010,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0
0,0,2,4,3,2010,1,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,2,12,3,2010,1,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0
0,0,0,12,1,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,4,2,2010,0,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,0,9,1,2010,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,5,2,2010,1,0.2,0,0,0,1,0,0,0,0,0,0,0
0,0,0,5,4,2010,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,2,0,2010,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,3,2,2010,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,2,3,2010,1,0.5,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,3,2010,1,1.0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2,3,2010,0,0.0,0,0,0,0,0,0,0,0,0,0,1
1,1,11,15,4,2010,1,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,1
0,1,1,4,3,2010,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,4,2010,1,1.0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,2,2010,0,1.0,0,0,0,0,0,0,0,0,0,0,1
1,1,8,10,3,2010,1,0.8,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,2,2010,0,1.0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,9,1,2010,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,8,0,2010,1,0.0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,15,1,2010,0,0.2,0,0,0,1,0,0,0,0,0,0,0
0,0,0,10,2,2010,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,1,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,2,2010,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,3,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,10,2,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,8,4,2010,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,3,7,1,2010,0,0.42857142857142855,0,0,0,1,0,0,0,0,0,0,0
0,0,3,6,0,2010,1,0.5,0,0,0,1,0,0,0,0,0,0,0
1,0,3,3,2,2010,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,3,0,2004,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0
0,0,8,28,1,2007,1,0.2857142857142857,0,0,0,1,0,0,0,0,0,0,0
0,0,6,25,0,2010,1,0.24,1,0,0,1,0,0,0,0,0,0,0
0,0,3,12,0,2010,1,0.25,0,0,1,1,0,0,0,0,0,0,0
0,0,3,2,0,2010,1,1.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,3,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,2010,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,3,2,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,8,4,2010,1,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,5,16,1,2008,0,0.3125,0,1,0,1,0,0,0,0,0,0,0
0,0,0,4,0,2002,1,0.0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,4,3,2010,1,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,1,2010,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0,1,0,2,1,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,3,2010,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,5,0,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,2,2,2010,0,1.5,0,0,0,0,0,0,0,0,1,0,0
0,0,0,2,1,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,3,2010,0,1.0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,5,2,2010,0,0.2,0,0,0,0,0,1,0,0,0,0,0
0,0,4,4,1,2010,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,19,3,2010,1,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,6,2,2010,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1
0,0,1,2,0,2010,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,2010,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,2,2010,0,0.0,0,0,0,0,0,0,0,0,0,0,1
0,1,6,10,3,2010,0,0.6,0,0,0,0,0,1,0,0,0,0,0
0,0,1,6,0,2010,0,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,0,2,3,0,2010,0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,2010,0,0.0,1,0,0,0,0,1,0,0,0,0,0
0,1,1,2,0,2010,0,0.5,1,0,0,0,0,1,0,0,0,0,0
0,0,2,4,0,2009,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,0,4,0,2009,1,0.0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,7,2,2010,1,0.2857142857142857,0,0,0,1,0,0,0,0,0,0,0
0,1,10,20,2,2010,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0,0,1,2,0,1964,1,0.5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,3,0,1964,1,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,5,0,1996,1,0.8,0,0,0,1,0,0,0,0,0,0,0
0,1,0,2,0,2011,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,3,2,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,4,3,2010,1,1.0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,5,3,2011,1,0.2,1,0,0,0,0,1,0,0,0,0,0
0,1,1,1,3,2011,0,1.0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,2,3,2011,1,0.5,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,6,4,4,2011,1,1.5,1,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
1,1,6,12,4,2011,1,0.5,1,0,0,0,0,0,0,0,0,0,1
0,1,0,7,4,2011,1,0.0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,5,1,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,2,1,2011,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0,1,2,1,1,2011,0,2.0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,3,3,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,2,6,2,2011,0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0
0,0,0,2,1,2011,0,0.0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,8,1,2011,0,0.0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,3,2,2011,0,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0
0,1,1,2,3,2011,1,0.5,1,0,0,0,0,1,0,0,0,0,0
1,1,3,10,3,2011,1,0.3,1,0,0,0,0,1,0,0,0,0,0
0,1,0,2,2,2011,0,0.0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,1,1,2011,0,0.0,1,0,0,0,0,1,0,0,0,0,0
0,1,1,6,3,2011,1,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,0
1,1,2,4,2,2011,0,0.5,1,0,0,0,0,1,0,0,0,0,0
0,1,2,7,6,2011,1,0.2857142857142857,1,0,0,0,0,1,0,0,0,0,0
0,1,0,2,1,2011,1,0.0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,3,2011,1,0.0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,3,3,2011,0,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0
0,0,3,4,3,2011,0,0.75,1,0,0,0,0,0,1,0,0,0,0
0,0,0,2,2,2011,0,0.0,1,0,0,0,0,0,1,0,0,0,0
1,1,14,5,4,2011,1,2.8,1,0,0,0,0,0,0,1,0,0,0
1,1,2,2,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,4,4,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,2,2011,0,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,2,2,2011,0,0.0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,2,2,2011,0,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,2,1,2011,0,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,3,3,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,4,4,3,2011,0,1.0,1,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,2011,0,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,3,2011,0,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,2011,0,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,3,3,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,4,4,2011,1,0.5,1,0,0,0,0,0,0,1,0,0,0
1,1,2,1,3,2011,1,2.0,1,0,0,0,0,0,0,1,0,0,0
1,1,4,4,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,4,8,3,2011,1,0.5,1,0,0,0,0,0,0,1,0,0,0
1,1,2,2,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,3,2,4,2011,1,1.5,1,0,0,0,0,0,0,1,0,0,0
1,1,2,4,3,2011,1,0.5,1,0,0,0,0,0,0,1,0,0,0
1,1,3,4,4,2011,0,0.75,1,0,0,0,0,0,0,1,0,0,0
1,1,10,12,4,2011,1,0.8333333333333334,1,0,0,0,0,0,0,1,0,0,0
1,1,7,5,4,2011,1,1.4,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,1,4,2011,1,2.0,1,0,0,0,0,0,0,1,0,0,0
1,1,55,28,4,2011,1,1.9642857142857142,1,0,0,0,0,0,0,1,0,0,0
1,1,5,6,3,2011,0,0.8333333333333334,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,3,2011,0,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,21,16,0,2011,1,1.3125,1,0,0,0,0,0,0,1,0,0,0
1,1,6,8,4,2011,1,0.75,1,0,0,0,0,0,0,1,0,0,0
0,1,1,2,2,2011,0,0.5,1,0,0,0,0,0,0,1,0,0,0
0,0,0,3,2,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,2,4,2011,1,0.5,1,0,0,1,0,0,0,0,0,0,0
0,0,2,2,4,2011,1,1.0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,4,2011,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,4,2011,1,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,3,2011,1,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,8,4,2011,1,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,4,2011,1,1.0,1,0,0,1,0,0,0,0,0,0,0
1,0,3,1,4,2011,1,3.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,4,2011,1,0.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,2,4,2011,0,0.0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,2,3,2011,1,0.5,1,0,0,0,0,0,0,0,1,0,0
1,0,7,4,4,2011,1,1.75,1,0,0,0,0,0,0,0,1,0,0
1,0,0,2,4,2011,1,0.0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,1,3,2011,0,1.0,1,0,0,0,0,0,0,0,0,1,0
1,0,6,7,4,2011,1,0.8571428571428571,1,0,0,0,0,0,0,0,0,1,0
0,0,0,2,4,2011,0,0.0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,2,3,2011,0,0.0,1,0,0,0,0,0,0,0,0,1,0
0,1,0,3,2,2011,0,0.0,1,0,0,0,0,0,0,0,0,0,1
1,1,8,18,3,2011,1,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,1
0,0,0,3,2,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,0,2,2,3,2011,0,1.0,1,0,0,1,0,0,0,0,0,0,0
0,0,3,2,3,2011,1,1.5,1,0,0,1,0,0,0,0,0,0,0
0,0,3,3,3,2011,0,1.0,1,0,0,1,0,0,0,0,0,0,0
0,1,2,7,0,2010,1,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,2010,1,0.0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2,2,2010,1,0.0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,11,0,2010,1,0.0,0,0,1,0,0,0,0,0,0,0,0
0,1,3,2,0,2010,0,1.5,0,0,1,0,0,0,0,0,0,0,0
0,1,1,2,2,2010,1,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,4,0,2010,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,2010,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,3,2,2010,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,2010,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,2010,0,1.0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,2,2,2010,0,2.0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,2,2,2010,1,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,2010,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,2010,1,0.0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,2010,1,0.0,1,0,0,0,1,0,0,0,0,0,0
0,1,1,2,0,2010,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0,0,2,1,3,2011,1,2.0,1,0,0,1,0,0,0,0,0,0,0
0,0,2,2,3,2011,1,1.0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,1,2,2011,0,1.0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,1,2,2011,1,0.0,1,0,0,0,0,1,0,0,0,0,0
0,1,1,1,3,2011,0,1.0,1,0,0,0,0,1,0,0,0,0,0
1,0,6,6,4,2011,1,1.0,1,0,0,0,0,0,1,0,0,0,0
1,1,12,9,4,2011,1,1.3333333333333333,1,0,0,0,0,0,0,1,0,0,0
1,1,3,3,3,2011,0,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,1,4,2011,1,2.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2011,0,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,8,7,3,2011,1,1.1428571428571428,1,0,0,0,0,0,0,1,0,0,0
1,1,8,6,4,2011,1,1.3333333333333333,1,0,0,0,0,0,0,1,0,0,0
1,1,3,4,4,2011,1,0.75,1,0,0,0,0,0,0,1,0,0,0
1,1,3,1,4,2011,0,3.0,1,0,0,0,0,0,0,1,0,0,0
1,1,3,2,3,2011,0,1.5,1,0,0,0,0,0,0,1,0,0,0
1,1,2,2,4,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,3,1,4,2011,1,3.0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,5,3,2011,1,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,2,2011,0,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,2,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,1,3,2011,1,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,2,4,2011,1,0.5,1,0,0,1,0,0,0,0,0,0,0
1,0,3,2,4,2011,1,1.5,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,4,2011,1,1.0,1,0,0,1,0,0,0,0,0,0,0
1,0,4,8,4,2011,1,0.5,1,0,0,1,0,0,0,0,0,0,0
1,0,2,3,4,2011,1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0
1,0,1,9,4,2011,1,0.1111111111111111,1,0,0,0,0,0,0,0,1,0,0
1,0,2,1,4,2011,1,2.0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,5,3,2011,1,0.0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,2,4,2011,0,0.5,1,0,0,0,0,0,0,0,1,0,0
1,0,3,8,3,2011,1,0.375,1,0,0,0,0,0,0,0,0,1,0
0,1,7,7,4,2011,1,1.0,1,0,0,0,0,0,0,0,0,0,1
0,1,2,3,4,2011,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1
0,0,0,5,0,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
1,1,25,25,0,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,12,19,0,2011,1,0.631578947368421,1,0,0,0,0,0,0,1,0,0,0
1,1,29,11,3,2011,1,2.6363636363636362,1,0,0,0,0,0,0,1,0,0,0
0,0,2,2,0,2010,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,3,3,2011,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0
1,1,9,15,3,2011,1,0.6,1,0,0,0,0,0,0,1,0,0,0
1,1,14,9,4,2011,1,1.5555555555555556,1,0,0,0,0,0,0,1,0,0,0
1,1,10,9,4,2011,1,1.1111111111111112,1,0,0,0,0,0,0,1,0,0,0
1,1,15,8,4,2011,1,1.875,1,0,0,0,0,0,0,1,0,0,0
1,1,19,16,4,2011,1,1.1875,1,0,0,0,0,0,0,1,0,0,0
1,1,15,13,3,2011,1,1.1538461538461537,1,0,0,0,0,0,0,1,0,0,0
1,1,8,12,3,2011,1,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0
0,0,0,4,4,2011,1,0.0,1,0,0,1,0,0,0,0,0,0,0
1,0,2,4,4,2011,1,0.5,1,0,0,0,0,0,0,0,1,0,0
1,0,6,9,4,2011,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0
1,0,3,7,3,2011,1,0.42857142857142855,1,0,0,0,0,0,0,0,1,0,0
0,0,0,5,0,2011,0,0.0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,3,2011,0,1.0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,4,3,2011,1,0.0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,3,1,2011,1,0.0,1,0,0,0,0,0,0,0,0,1,0
0,1,0,1,4,2011,1,0.0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,1,3,2011,1,2.0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,3,2011,1,1.0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,7,3,2011,1,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,1
0,1,0,7,4,2011,1,0.0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2,4,2011,1,0.0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,4,2011,1,1.0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,3,2011,1,0.0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,2011,0,1.0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,4,4,2011,1,0.5,0,0,0,0,0,0,0,0,0,0,1
0,1,1,2,4,2011,1,0.5,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,3,2011,1,1.0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,2011,0,1.0,0,0,0,0,0,0,0,0,0,0,1
1,1,23,30,4,2011,1,0.7666666666666667,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,1,2011,0,0.0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,3,3,2011,1,0.0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,3,2011,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,15,15,4,2008,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,19,17,0,2009,1,1.1176470588235294,1,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,2010,0,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,2,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
0,1,3,2,2,2010,0,1.5,1,0,0,0,0,0,0,1,0,0,0
1,1,5,3,4,2010,1,1.6666666666666667,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,2,4,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,3,0,2010,1,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0
1,1,1,2,3,2010,1,0.5,1,0,0,0,0,0,0,1,0,0,0
1,1,4,1,4,2010,1,4.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,4,4,2010,1,0.5,1,0,0,0,0,0,0,1,0,0,0
1,1,2,5,4,2010,1,0.4,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,4,7,4,2010,1,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,0
1,1,3,5,4,2010,1,0.6,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,2,2010,0,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,3,4,4,2010,1,0.75,1,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,2010,0,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,2,2,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,4,3,4,2010,1,1.3333333333333333,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,3,1,3,2010,1,3.0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,4,3,2010,1,0.0,1,0,0,0,0,0,0,1,0,0,0
1,1,4,2,3,2010,1,2.0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,2010,1,1.0,1,0,0,0,0,0,0,1,0,0,0
1,1,2,5,4,2010,1,0.4,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,2010,0,1.0,1,0,0,0,0,0,0,1,0,0,0
